[2022-04-05 10:56:17 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:43:18 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0040/0548], Total_loss: 0.4032 Loss1: 0.3302 Loss2: 0.0730]
[2022-04-05 11:43:26 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0060/0548], Total_loss: 0.3523 Loss1: 0.2840 Loss2: 0.0683]
[2022-04-05 11:43:33 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0080/0548], Total_loss: 0.3596 Loss1: 0.2887 Loss2: 0.0709]
[2022-04-05 11:43:41 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0100/0548], Total_loss: 0.3578 Loss1: 0.2892 Loss2: 0.0685]
[2022-04-05 11:43:49 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0120/0548], Total_loss: 0.3539 Loss1: 0.2852 Loss2: 0.0687]
[2022-04-05 11:43:56 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0140/0548], Total_loss: 0.3464 Loss1: 0.2794 Loss2: 0.0670]
[2022-04-05 11:44:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0160/0548], Total_loss: 0.3626 Loss1: 0.2925 Loss2: 0.0701]
[2022-04-05 11:44:11 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0180/0548], Total_loss: 0.3706 Loss1: 0.2995 Loss2: 0.0711]
[2022-04-05 11:44:19 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0200/0548], Total_loss: 0.3342 Loss1: 0.2675 Loss2: 0.0667]
[2022-04-05 11:44:27 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0220/0548], Total_loss: 0.3464 Loss1: 0.2788 Loss2: 0.0675]
[2022-04-05 11:44:34 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0240/0548], Total_loss: 0.3301 Loss1: 0.2653 Loss2: 0.0648]
[2022-04-05 11:44:42 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0260/0548], Total_loss: 0.3619 Loss1: 0.2918 Loss2: 0.0701]
[2022-04-05 11:44:49 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0280/0548], Total_loss: 0.3259 Loss1: 0.2616 Loss2: 0.0644]
[2022-04-05 11:44:57 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0300/0548], Total_loss: 0.3486 Loss1: 0.2797 Loss2: 0.0689]
[2022-04-05 11:45:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0320/0548], Total_loss: 0.3254 Loss1: 0.2606 Loss2: 0.0648]
[2022-04-05 11:45:12 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0340/0548], Total_loss: 0.3600 Loss1: 0.2897 Loss2: 0.0703]
[2022-04-05 11:45:20 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0360/0548], Total_loss: 0.3219 Loss1: 0.2574 Loss2: 0.0645]
[2022-04-05 11:45:27 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0380/0548], Total_loss: 0.3473 Loss1: 0.2801 Loss2: 0.0672]
[2022-04-05 11:45:35 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0400/0548], Total_loss: 0.3294 Loss1: 0.2640 Loss2: 0.0655]
[2022-04-05 11:45:43 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0420/0548], Total_loss: 0.3417 Loss1: 0.2730 Loss2: 0.0687]
[2022-04-05 11:45:50 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0440/0548], Total_loss: 0.3235 Loss1: 0.2589 Loss2: 0.0646]
